Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Luxembourg,Europe & Central Asia,High income: OECD,1993,13.5,9.8,12632.2,16.487,41479.1,0.302,6.0,75.712,179.547,2.33
Luxembourg,Europe & Central Asia,High income: OECD,1992,13.1,10.3,12927.9,16.066,40965.7,0.153,6.4,75.771,179.547,2.029
Luxembourg,Europe & Central Asia,High income: OECD,1991,12.9,9.7,14087.9,14.322,37007.4,0.153,6.8,75.463,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1990,12.9,9.9,13667.7,13.229,34645.1,0.0,7.2,75.01,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1989,12.4,10.6,13537.5,10.392,27556.4,0.0,7.7,74.752,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1988,12.3,10.3,13423.5,9.75,26108.3,0.0,8.1,74.48,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1987,11.4,10.8,12275.1,8.614,23234.6,0.0,8.5,74.194,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1986,11.7,10.8,12159.5,6.921,18789.7,0.0,8.9,73.895,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1985,11.2,11.0,12064.2,4.739,12922.0,0.0,9.3,73.586,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1984,11.5,11.1,11737.8,4.595,12554.4,0.0,9.7,73.272,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1983,11.4,11.3,11137.2,4.684,12810.2,0.0,10.1,72.959,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1982,11.8,11.3,10992.4,4.765,13034.8,0.0,10.5,72.654,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1981,12.1,11.2,11089.1,5.232,14324.9,0.0,10.9,72.358,179.547,1.482
Luxembourg,Europe & Central Asia,High income: OECD,1980,11.4,11.3,10784.0,6.232,17113.8,0.0,11.3,72.073,179.547,1.482
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2018,11.2,3.866,3529.663,54.545,86355.4,83.794,39.93,83.989,20777.5,2.023
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2017,11.2,3.866,3529.663,50.559,81208.9,83.174,39.93,83.989,20479.8,2.0
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2016,11.31,3.8,3529.663,45.322,73955.0,81.643,39.93,83.854,20159.1,1.9
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2015,11.36,3.743,3529.663,45.362,75341.0,77.6,39.93,83.707,19805.4,1.81
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2014,11.317,3.7,3529.663,55.348,93777.1,69.78,39.93,83.543,19478.8,1.7
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2013,11.165,3.671,3529.663,51.552,89287.5,65.8,39.93,83.361,19055.2,1.82
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2012,10.904,3.657,3529.663,43.032,76291.8,61.31,39.93,83.158,18864.2,1.97
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2011,10.544,3.657,3529.663,36.71,66644.4,60.204,39.93,82.938,18422.5,2.56
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2010,10.1,3.668,3529.663,28.124,52253.2,55.198,39.93,82.704,18121.9,2.84
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2009,9.591,3.687,3529.663,21.476,40797.0,54.0,39.93,82.462,17844.1,3.58
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2008,9.06,3.709,3529.663,20.917,40597.6,49.24,39.93,82.22,17645.2,3.0
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2007,8.555,3.73,3529.663,18.34,36352.9,47.327,39.93,81.981,17277.8,3.2
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2006,8.122,3.75,3529.663,14.79,29950.8,46.4,39.93,81.748,17265.7,3.8
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2005,7.812,3.766,3529.663,12.092,25043.0,34.863,39.93,81.523,17244.9,4.1
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2004,7.674,3.78,3529.663,10.586,22446.3,31.484,39.93,81.304,16842.8,4.9
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2003,7.72,3.794,3529.663,8.195,17808.9,25.742,39.93,81.089,17043.1,6.0
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2002,7.951,3.811,3529.663,7.323,16315.4,25.172,39.93,80.87,16623.0,6.3
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2001,8.363,3.83,3529.663,6.811,15553.0,22.521,39.93,80.645,16843.8,6.4
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,2000,8.93,3.853,3529.663,6.72,15710.1,13.609,39.93,80.407,21389.1,6.8
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1999,9.61,3.878,3529.663,6.491,15513.5,9.212,39.93,80.15,20919.2,6.3
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1998,10.356,3.906,3529.663,6.742,16460.2,7.003,39.93,79.872,20480.8,4.6
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1997,11.133,3.937,3529.663,7.211,17967.4,2.364,39.93,79.573,20067.6,3.2
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1996,11.931,3.975,3529.663,7.123,18106.3,0.727,39.93,79.256,19668.7,4.2
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1995,12.789,4.023,3529.663,6.996,18147.3,0.28,39.93,78.925,19275.7,3.6
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1994,13.771,4.087,3529.663,6.266,16585.2,0.037,39.93,78.588,18889.9,2.5
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1993,14.91,4.17,3529.663,5.626,15196.0,0.037,39.93,78.253,18510.0,2.1
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1992,16.195,4.272,3529.663,4.879,13466.4,0.037,39.93,77.926,18115.5,2.2
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1991,17.574,4.392,3529.663,3.735,10562.3,0.037,39.93,77.607,17681.3,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1990,18.972,4.531,3529.663,3.221,9368.37,0.0,39.93,77.296,17190.4,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1989,20.301,4.688,3529.663,2.683,8063.08,0.0,39.93,76.99,16639.2,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1988,21.454,4.857,3529.663,2.269,7074.27,0.0,39.93,76.68,16038.6,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1987,22.33,5.03,3529.663,1.941,6299.07,0.0,39.93,76.363,15409.0,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1986,22.851,5.198,3529.663,1.518,5133.77,0.0,39.93,76.036,14779.5,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1985,22.901,5.349,3529.663,1.349,4757.72,0.0,39.93,75.702,14175.1,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1984,22.377,5.471,3529.663,1.292,4752.47,0.0,39.93,75.362,13595.9,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1983,21.316,5.556,3529.663,1.121,4298.02,0.0,39.93,75.02,13046.5,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1982,19.811,5.605,3529.663,1.13,4500.98,0.0,39.93,74.677,12557.9,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1981,17.975,5.618,3529.663,1.13,4500.98,0.0,39.93,74.33,12168.6,3.01
"Macao SAR, China",East Asia & Pacific,High income: nonOECD,1980,15.985,5.599,3529.663,1.13,4500.98,0.0,39.93,73.974,11903.5,3.01
Madagascar,Sub-Saharan Africa,Low income,2018,32.897,6.185,3529.663,12.1,460.753,9.8,38.2,66.311,45.14,1.659
Madagascar,Sub-Saharan Africa,Low income,2017,32.897,6.185,3529.663,11.466,448.401,9.8,39.1,66.311,43.951,1.669
Madagascar,Sub-Saharan Africa,Low income,2016,33.138,6.324,3529.663,9.959,400.036,4.714,39.9,65.931,42.789,1.755
Madagascar,Sub-Saharan Africa,Low income,2015,33.392,6.472,3529.663,9.744,402.088,4.174,40.8,65.539,41.654,1.8
Madagascar,Sub-Saharan Africa,Low income,2014,33.673,6.63,3529.663,10.674,452.462,3.7,41.6,65.133,40.546,1.334
Madagascar,Sub-Saharan Africa,Low income,2013,33.989,6.8,3529.663,10.602,461.721,3.0,42.6,64.713,39.466,0.935
Madagascar,Sub-Saharan Africa,Low income,2012,34.348,6.98,3529.663,9.92,443.905,2.3,43.6,64.28,38.41,0.599
Madagascar,Sub-Saharan Africa,Low income,2011,34.753,7.173,3529.663,9.893,454.963,1.9,44.7,63.836,37.374,2.063
Madagascar,Sub-Saharan Africa,Low income,2010,35.204,7.375,3529.663,8.73,412.731,1.7,46.0,63.388,36.372,4.28
Madagascar,Sub-Saharan Africa,Low income,2009,35.697,7.583,3529.663,8.55,415.689,1.63,47.5,62.944,35.37,3.513
Madagascar,Sub-Saharan Africa,Low income,2008,36.222,7.796,3529.663,9.413,470.733,1.65,49.1,62.509,34.385,2.673
Madagascar,Sub-Saharan Africa,Low income,2007,36.769,8.017,3529.663,7.343,377.848,0.65,50.9,62.079,33.417,2.556
Madagascar,Sub-Saharan Africa,Low income,2006,37.334,8.249,3529.663,5.516,292.151,0.608,52.7,61.65,32.466,2.52
Madagascar,Sub-Saharan Africa,Low income,2005,37.923,8.498,3529.663,5.039,274.82,0.568,54.8,61.212,31.531,2.36
Madagascar,Sub-Saharan Africa,Low income,2004,38.547,8.771,3529.663,4.364,245.124,0.525,57.0,60.752,30.614,3.202
Madagascar,Sub-Saharan Africa,Low income,2003,39.206,9.074,3529.663,5.474,316.8,0.423,59.5,60.256,29.713,4.47
Madagascar,Sub-Saharan Africa,Low income,2002,39.893,9.412,3529.663,4.397,262.286,0.34,62.4,59.717,28.829,4.945
Madagascar,Sub-Saharan Africa,Low income,2001,40.591,9.786,3529.663,4.53,278.556,0.223,65.4,59.129,27.962,5.35
Madagascar,Sub-Saharan Africa,Low income,2000,41.275,10.199,3529.663,3.878,245.939,0.196,68.6,58.485,27.112,5.8
Madagascar,Sub-Saharan Africa,Low income,1999,41.918,10.656,3529.663,3.718,243.253,0.169,72.0,57.782,26.279,5.861
Madagascar,Sub-Saharan Africa,Low income,1998,42.498,11.148,3529.663,3.739,252.465,0.063,75.4,57.028,25.465,5.689
Madagascar,Sub-Saharan Africa,Low income,1997,42.998,11.666,3529.663,3.546,247.129,0.014,78.8,56.239,24.672,5.797
Madagascar,Sub-Saharan Africa,Low income,1996,43.409,12.2,3529.663,3.995,287.357,0.004,81.9,55.43,23.907,5.77
Madagascar,Sub-Saharan Africa,Low income,1995,43.725,12.74,3529.663,3.16,234.494,0.004,84.8,54.616,23.172,5.761
Madagascar,Sub-Saharan Africa,Low income,1994,43.95,13.277,3529.663,2.977,227.837,0.004,87.3,53.808,22.469,5.715
Madagascar,Sub-Saharan Africa,Low income,1993,44.104,13.8,3529.663,3.371,265.935,0.004,89.7,53.022,21.796,5.592
Madagascar,Sub-Saharan Africa,Low income,1992,44.21,14.296,3529.663,3.024,245.864,0.004,92.1,52.278,21.153,5.282
Madagascar,Sub-Saharan Africa,Low income,1991,44.284,14.754,3529.663,2.653,222.154,0.004,94.6,51.595,20.536,5.159
Madagascar,Sub-Saharan Africa,Low income,1990,44.339,15.153,3529.663,3.081,265.676,0.0,97.4,51.003,19.945,5.159
Madagascar,Sub-Saharan Africa,Low income,1989,44.384,15.475,3529.663,2.498,221.682,0.0,100.2,50.53,19.377,5.159
Madagascar,Sub-Saharan Africa,Low income,1988,44.429,15.72,3529.663,2.443,223.011,0.0,103.0,50.176,18.833,5.159
Madagascar,Sub-Saharan Africa,Low income,1987,44.483,15.898,3529.663,2.566,240.955,0.0,105.6,49.932,18.31,5.159
Madagascar,Sub-Saharan Africa,Low income,1986,44.563,16.021,3529.663,3.258,314.746,0.0,107.5,49.781,17.801,5.159
Madagascar,Sub-Saharan Africa,Low income,1985,44.689,16.115,3529.663,2.858,283.986,0.0,108.6,49.694,17.305,5.159
Madagascar,Sub-Saharan Africa,Low income,1984,44.88,16.21,3529.663,2.939,300.534,0.0,109.0,49.634,16.819,5.159
Madagascar,Sub-Saharan Africa,Low income,1983,45.137,16.333,3529.663,3.512,369.473,0.0,108.7,49.56,16.343,5.159
Madagascar,Sub-Saharan Africa,Low income,1982,45.454,16.506,3529.663,3.526,381.866,0.0,107.8,49.442,15.879,5.159
Madagascar,Sub-Saharan Africa,Low income,1981,45.819,16.737,3529.663,3.595,400.706,0.0,106.4,49.26,15.427,5.159
Madagascar,Sub-Saharan Africa,Low income,1980,46.21,17.026,3529.663,4.042,463.731,0.0,104.9,49.005,14.989,5.159
Malawi,Sub-Saharan Africa,Low income,2018,34.593,6.811,3529.663,7.065,389.398,13.782,35.3,63.279,192.441,5.43
Malawi,Sub-Saharan Africa,Low income,2017,34.593,6.811,3529.663,6.303,356.718,13.782,36.8,63.279,187.423,5.468
Malawi,Sub-Saharan Africa,Low income,2016,35.163,7.074,3529.663,5.433,315.777,11.47,38.3,62.681,182.491,5.712
Malawi,Sub-Saharan Africa,Low income,2015,35.839,7.415,3529.663,6.373,380.597,5.3,40.3,61.953,177.612,5.786
Malawi,Sub-Saharan Africa,Low income,2014,36.629,7.864,3529.663,6.048,371.27,5.83,42.3,61.042,172.778,5.876
Malawi,Sub-Saharan Africa,Low income,2013,37.506,8.43,3529.663,5.519,348.43,5.05,45.2,59.931,168.002,5.946
Malawi,Sub-Saharan Africa,Low income,2012,38.436,9.113,3529.663,6.028,391.562,4.351,48.4,58.629,163.301,6.177
Malawi,Sub-Saharan Africa,Low income,2011,39.383,9.903,3529.663,8.004,534.951,3.33,51.8,57.161,158.699,6.373
Malawi,Sub-Saharan Africa,Low income,2010,40.292,10.789,3529.663,6.96,478.669,2.26,55.4,55.564,154.217,6.324
Malawi,Sub-Saharan Africa,Low income,2009,41.111,11.754,3529.663,6.191,438.212,1.07,57.4,53.888,149.853,6.43
Malawi,Sub-Saharan Africa,Low income,2008,41.807,12.76,3529.663,5.321,387.606,0.7,59.2,52.206,145.608,6.18
Malawi,Sub-Saharan Africa,Low income,2007,42.361,13.766,3529.663,4.433,332.259,0.966,62.0,50.595,141.513,6.462
Malawi,Sub-Saharan Africa,Low income,2006,42.77,14.733,3529.663,3.998,308.163,0.425,64.0,49.118,137.608,7.094
Malawi,Sub-Saharan Africa,Low income,2005,43.046,15.617,3529.663,3.656,289.555,0.384,67.1,47.844,133.92,7.8
Malawi,Sub-Saharan Africa,Low income,2004,43.217,16.382,3529.663,3.476,282.567,0.348,71.9,46.823,130.482,8.094
Malawi,Sub-Saharan Africa,Low income,2003,43.336,17.017,3529.663,3.209,267.399,0.279,78.2,46.052,127.282,8.225
Malawi,Sub-Saharan Africa,Low income,2002,43.446,17.519,3529.663,3.496,298.433,0.215,85.6,45.517,124.243,8.307
Malawi,Sub-Saharan Africa,Low income,2001,43.574,17.89,3529.663,1.716,150.149,0.164,93.3,45.204,121.256,8.315
Malawi,Sub-Saharan Africa,Low income,2000,43.727,18.137,3529.663,1.744,156.386,0.127,100.4,45.09,118.252,8.404
Malawi,Sub-Saharan Africa,Low income,1999,43.901,18.281,3529.663,1.776,163.614,0.087,106.0,45.136,115.129,8.426
Malawi,Sub-Saharan Africa,Low income,1998,44.084,18.357,3529.663,1.751,165.895,0.018,110.0,45.285,111.926,8.263
Malawi,Sub-Saharan Africa,Low income,1997,44.276,18.402,3529.663,2.663,259.45,0.005,113.0,45.479,108.877,8.362
Malawi,Sub-Saharan Africa,Low income,1996,44.495,18.441,3529.663,2.281,227.585,0.005,115.4,45.677,106.309,8.314
Malawi,Sub-Saharan Africa,Low income,1995,44.78,18.496,3529.663,1.397,141.954,0.005,118.0,45.846,104.417,8.209
Malawi,Sub-Saharan Africa,Low income,1994,45.18,18.584,3529.663,1.182,121.264,0.005,121.5,45.969,103.37,7.76
Malawi,Sub-Saharan Africa,Low income,1993,45.711,18.701,3529.663,2.071,213.241,0.005,125.7,46.055,102.995,7.965
Malawi,Sub-Saharan Africa,Low income,1992,46.369,18.847,3529.663,1.8,185.786,0.005,130.2,46.108,102.736,7.307
Malawi,Sub-Saharan Africa,Low income,1991,47.13,19.021,3529.663,2.204,229.528,0.005,134.8,46.121,101.828,7.414
Malawi,Sub-Saharan Africa,Low income,1990,47.939,19.22,3529.663,1.881,199.986,0.0,139.2,46.096,99.751,7.414
Malawi,Sub-Saharan Africa,Low income,1989,48.727,19.431,3529.663,1.59,175.219,0.0,143.2,46.038,96.262,7.414
Malawi,Sub-Saharan Africa,Low income,1988,49.429,19.641,3529.663,1.38,159.775,0.0,146.4,45.957,91.607,7.414
Malawi,Sub-Saharan Africa,Low income,1987,49.998,19.843,3529.663,1.183,145.323,0.0,148.0,45.86,86.351,7.414
Malawi,Sub-Saharan Africa,Low income,1986,50.418,20.037,3529.663,1.184,154.395,0.0,147.8,45.746,81.315,7.414
Malawi,Sub-Saharan Africa,Low income,1985,50.696,20.231,3529.663,1.131,155.656,0.0,146.4,45.606,77.092,7.414
Malawi,Sub-Saharan Africa,Low income,1984,50.864,20.433,3529.663,1.208,173.45,0.0,144.3,45.432,73.872,7.414
Malawi,Sub-Saharan Africa,Low income,1983,50.979,20.656,3529.663,1.223,181.538,0.0,142.8,45.216,71.467,7.414
Malawi,Sub-Saharan Africa,Low income,1982,51.087,20.909,3529.663,1.18,179.73,0.0,142.9,44.954,69.644,7.414
Malawi,Sub-Saharan Africa,Low income,1981,51.206,21.194,3529.663,1.238,193.015,0.0,145.3,44.646,68.014,7.414
Malawi,Sub-Saharan Africa,Low income,1980,51.34,21.509,3529.663,1.238,198.011,0.0,149.7,44.296,66.297,7.414
Malaysia,East Asia & Pacific,Upper middle income,2018,16.867,5.014,4651.96,354.0,11239.0,81.202,6.7,75.828,95.963,3.36
Malaysia,East Asia & Pacific,Upper middle income,2017,16.867,5.014,4651.96,315.0,10117.6,80.14,6.7,75.828,94.674,3.41
Malaysia,East Asia & Pacific,Upper middle income,2016,16.957,4.942,4651.96,297.0,9671.02,78.788,6.8,75.649,93.395,3.44
Malaysia,East Asia & Pacific,Upper middle income,2015,17.024,4.877,4651.96,297.0,9799.37,71.064,6.8,75.461,92.135,3.1
Malaysia,East Asia & Pacific,Upper middle income,2014,17.071,4.818,4651.96,338.0,11319.1,63.665,6.8,75.268,90.904,2.88
Malaysia,East Asia & Pacific,Upper middle income,2013,17.106,4.767,4520.36,323.0,10970.1,57.058,6.8,75.072,89.694,3.11
Malaysia,East Asia & Pacific,Upper middle income,2012,17.142,4.722,4338.56,314.0,10817.4,65.8,6.8,74.877,88.474,3.04
Malaysia,East Asia & Pacific,Upper middle income,2011,17.19,4.683,4102.62,298.0,10399.4,61.0,6.8,74.683,87.204,3.05
Malaysia,East Asia & Pacific,Upper middle income,2010,17.258,4.649,4145.52,255.0,9040.57,56.3,6.8,74.493,85.856,3.25
Malaysia,East Asia & Pacific,Upper middle income,2009,17.345,4.619,3942.09,202.0,7292.49,55.9,6.8,74.305,84.416,3.69
Malaysia,East Asia & Pacific,Upper middle income,2008,17.461,4.591,3286.09,231.0,8474.58,55.8,6.7,74.118,82.898,3.34
Malaysia,East Asia & Pacific,Upper middle income,2007,17.619,4.565,3272.9,194.0,7243.46,55.7,6.8,73.931,81.328,3.23
Malaysia,East Asia & Pacific,Upper middle income,2006,17.839,4.541,3065.57,163.0,6209.11,51.638,6.8,73.744,79.75,3.32
Malaysia,East Asia & Pacific,Upper middle income,2005,18.164,4.52,2873.73,144.0,5587.03,48.629,7.0,73.555,78.194,3.53
Malaysia,East Asia & Pacific,Upper middle income,2004,18.639,4.505,2984.36,125.0,4952.22,42.252,7.1,73.364,76.672,3.54
Malaysia,East Asia & Pacific,Upper middle income,2003,19.276,4.499,2914.67,110.0,4461.85,34.971,7.3,73.17,75.175,3.61
Malaysia,East Asia & Pacific,Upper middle income,2002,20.066,4.501,2820.55,101.0,4165.72,32.338,7.6,72.976,73.682,3.48
Malaysia,East Asia & Pacific,Upper middle income,2001,20.983,4.511,2758.35,92.784,3913.43,26.696,8.1,72.782,72.163,3.53
Malaysia,East Asia & Pacific,Upper middle income,2000,21.98,4.528,2747.06,93.79,4043.66,21.385,8.7,72.594,70.596,3.0
Malaysia,East Asia & Pacific,Upper middle income,1999,22.993,4.549,2648.13,79.149,3492.69,12.306,9.4,72.418,68.974,3.43
Malaysia,East Asia & Pacific,Upper middle income,1998,23.959,4.57,2525.34,72.168,3263.35,6.752,10.1,72.257,67.31,3.2
Malaysia,East Asia & Pacific,Upper middle income,1997,24.827,4.59,2471.9,100.0,4637.87,2.307,10.7,72.11,65.63,2.45
Malaysia,East Asia & Pacific,Upper middle income,1996,25.571,4.61,2187.88,101.0,4798.59,0.852,11.1,71.972,63.971,2.52
Malaysia,East Asia & Pacific,Upper middle income,1995,26.179,4.632,2004.58,88.705,4329.69,0.146,11.5,71.834,62.358,3.15
Malaysia,East Asia & Pacific,Upper middle income,1994,26.662,4.658,1785.11,74.478,3728.09,0.1,11.9,71.687,60.805,3.657
Malaysia,East Asia & Pacific,Upper middle income,1993,27.063,4.692,1533.7,66.894,3433.14,0.026,12.4,71.519,59.306,4.11
Malaysia,East Asia & Pacific,Upper middle income,1992,27.422,4.735,1419.17,59.167,3113.63,0.001,13.0,71.326,57.838,3.71
Malaysia,East Asia & Pacific,Upper middle income,1991,27.758,4.789,1266.26,49.143,2653.51,0.001,13.6,71.106,56.369,3.587
Malaysia,East Asia & Pacific,Upper middle income,1990,28.096,4.854,1157.36,44.024,2441.74,0.0,14.3,70.865,54.877,3.587
Malaysia,East Asia & Pacific,Upper middle income,1989,28.456,4.926,1076.16,38.849,2216.25,0.0,14.9,70.612,53.352,3.587
Malaysia,East Asia & Pacific,Upper middle income,1988,28.842,5.003,997.153,35.272,2072.08,0.0,15.7,70.358,51.811,3.587
Malaysia,East Asia & Pacific,Upper middle income,1987,29.25,5.084,924.162,32.182,1947.81,0.0,16.5,70.11,50.288,3.587
Malaysia,East Asia & Pacific,Upper middle income,1986,29.672,5.169,884.021,27.735,1728.69,0.0,17.4,69.866,48.832,3.587
Malaysia,East Asia & Pacific,Upper middle income,1985,30.088,5.258,842.75,31.2,2000.15,0.0,18.4,69.621,47.478,3.587
Malaysia,East Asia & Pacific,Upper middle income,1984,30.466,5.353,816.203,33.944,2234.26,0.0,19.5,69.366,46.24,3.587
Malaysia,East Asia & Pacific,Upper middle income,1983,30.782,5.457,768.181,30.347,2047.77,0.0,20.8,69.09,45.106,3.587
Malaysia,East Asia & Pacific,Upper middle income,1982,31.024,5.569,728.619,26.804,1852.26,0.0,22.1,68.788,44.046,3.587
Malaysia,East Asia & Pacific,Upper middle income,1981,31.195,5.689,688.833,25.005,1769.1,0.0,23.6,68.461,43.02,3.587
Malaysia,East Asia & Pacific,Upper middle income,1980,31.308,5.814,658.787,24.488,1774.74,0.0,25.2,68.117,41.997,3.587
Maldives,South Asia,Upper middle income,2018,14.891,2.883,3529.663,5.272,10223.6,63.186,7.4,78.325,1718.99,6.075
Maldives,South Asia,Upper middle income,2017,14.891,2.883,3529.663,4.866,9801.62,63.186,7.7,78.325,1654.67,5.83
Maldives,South Asia,Upper middle income,2016,15.641,2.965,3529.663,4.414,9282.72,59.093,8.1,78.013,1585.04,6.12
Maldives,South Asia,Upper middle income,2015,16.421,3.058,3529.663,4.109,9033.39,54.462,8.6,77.691,1516.38,5.678
Maldives,South Asia,Upper middle income,2014,17.2,3.157,3529.663,3.697,8499.37,49.28,9.1,77.36,1450.05,5.21
Maldives,South Asia,Upper middle income,2013,17.939,3.256,3529.663,3.295,7928.46,44.1,9.7,77.018,1385.31,5.031
Maldives,South Asia,Upper middle income,2012,18.603,3.353,3529.663,2.886,7265.61,38.93,10.4,76.664,1324.12,4.648
Maldives,South Asia,Upper middle income,2011,19.168,3.445,3529.663,2.774,7291.43,34.0,11.1,76.293,1268.32,4.391
Maldives,South Asia,Upper middle income,2010,19.585,3.529,3529.663,2.588,7076.66,26.53,11.9,75.905,1219.11,4.114
Maldives,South Asia,Upper middle income,2009,19.812,3.603,3529.663,2.345,6636.41,24.8,12.9,75.499,1177.99,3.735
Maldives,South Asia,Upper middle income,2008,19.865,3.671,3529.663,2.272,6614.16,23.2,13.9,75.073,1144.84,3.13
Maldives,South Asia,Upper middle income,2007,19.787,3.738,3529.663,1.868,5574.45,16.3,15.2,74.621,1117.23,3.016
Maldives,South Asia,Upper middle income,2006,19.629,3.809,3529.663,1.575,4809.96,11.036,16.7,74.138,1091.62,3.029
Maldives,South Asia,Upper middle income,2005,19.471,3.889,3529.663,1.163,3639.97,6.87,18.5,73.612,1065.36,2.874
Maldives,South Asia,Upper middle income,2004,19.398,3.985,3529.663,1.227,3941.43,6.588,21.1,73.034,1037.55,2.783
Maldives,South Asia,Upper middle income,2003,19.492,4.102,3529.663,1.052,3475.98,5.977,23.0,72.399,1008.94,2.642
Maldives,South Asia,Upper middle income,2002,19.823,4.246,3529.663,0.897,3049.2,5.348,25.7,71.708,980.62,2.398
Maldives,South Asia,Upper middle income,2001,20.439,4.423,3529.663,0.87,3039.33,3.617,28.7,70.964,954.353,2.137
Maldives,South Asia,Upper middle income,2000,21.385,4.635,3529.663,0.624,2234.58,2.204,31.9,70.173,931.327,1.97
Maldives,South Asia,Upper middle income,1999,22.68,4.887,3529.663,0.589,2154.23,1.12,35.1,69.348,911.757,1.715
Maldives,South Asia,Upper middle income,1998,24.271,5.175,3529.663,0.54,2011.87,0.57,38.3,68.501,894.85,1.368
Maldives,South Asia,Upper middle income,1997,26.094,5.497,3529.663,0.508,1926.24,0.309,41.6,67.644,879.473,1.169
Maldives,South Asia,Upper middle income,1996,28.099,5.854,3529.663,0.45,1737.7,0.227,44.8,66.784,863.943,0.974
Maldives,South Asia,Upper middle income,1995,30.239,6.247,3529.663,0.399,1569.96,0.0,48.0,65.923,847.13,0.79
Maldives,South Asia,Upper middle income,1994,32.474,6.677,3529.663,0.356,1431.62,0.0,51.0,65.059,828.627,0.785
Maldives,South Asia,Upper middle income,1993,34.747,7.142,3529.663,0.322,1328.61,0.0,54.0,64.185,808.683,0.768
Maldives,South Asia,Upper middle income,1992,36.991,7.637,3529.663,0.285,1205.65,0.0,56.9,63.302,787.55,0.725
Maldives,South Asia,Upper middle income,1991,39.137,8.154,3529.663,0.244,1064.06,0.0,59.9,62.413,765.837,0.715
Maldives,South Asia,Upper middle income,1990,41.126,8.683,3529.663,0.215,963.842,0.0,62.9,61.529,743.86,0.715
Maldives,South Asia,Upper middle income,1989,42.92,9.214,3529.663,0.19,875.412,0.0,66.1,60.664,721.7,0.715
Maldives,South Asia,Upper middle income,1988,44.507,9.739,3529.663,0.169,803.73,0.0,69.4,59.823,699.283,0.715
Maldives,South Asia,Upper middle income,1987,45.869,10.254,3529.663,0.141,695.81,0.0,72.9,59.008,676.76,0.715
Maldives,South Asia,Upper middle income,1986,46.974,10.755,3529.663,0.142,723.016,0.0,76.6,58.213,654.213,0.715
Maldives,South Asia,Upper middle income,1985,47.751,11.242,3529.663,0.127,670.871,0.0,80.5,57.424,631.79,0.715
Maldives,South Asia,Upper middle income,1984,48.134,11.713,3529.663,0.11,598.871,0.0,84.5,56.621,609.5,0.715
